Source_File,Title
software_fault_patterns_clusters.csv,Improper Neutralization of Encoded URI Schemes in a Web Page
software_fault_patterns_clusters.csv,Doubled Character XSS Manipulations
software_fault_patterns_clusters.csv,Improper Neutralization of Invalid Characters in Identifiers in Web Pages
software_fault_patterns_clusters.csv,Improper Neutralization of Alternate XSS Syntax
software_fault_patterns_clusters.csv,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection')
software_fault_patterns_clusters.csv,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
software_fault_patterns_clusters.csv,Improper Neutralization of Special Elements used in an LDAP Query ('LDAP Injection')
software_fault_patterns_clusters.csv,XML Injection (aka Blind XPath Injection)
software_fault_patterns_clusters.csv,Improper Neutralization of CRLF Sequences ('CRLF Injection')
software_fault_patterns_clusters.csv,Improper Control of Generation of Code ('Code Injection')
software_fault_patterns_clusters.csv,Improper Neutralization of Directives in Dynamically Evaluated Code ('Eval Injection')
software_fault_patterns_clusters.csv,Improper Neutralization of Directives in Statically Saved Code ('Static Code Injection')
software_fault_patterns_clusters.csv,Improper Neutralization of Server-Side Includes (SSI) Within a Web Page
software_fault_patterns_clusters.csv,Improper Control of Resource Identifiers ('Resource Injection')
software_fault_patterns_clusters.csv,Struts: Duplicate Validation Forms
software_fault_patterns_clusters.csv,Struts: Incomplete validate() Method Definition
software_fault_patterns_clusters.csv,Struts: Form Bean Does Not Extend Validation Class
software_fault_patterns_clusters.csv,Struts: Form Field Without Validator
software_fault_patterns_clusters.csv,Struts: Plug-in Framework not in Use
software_fault_patterns_clusters.csv,Struts: Unused Validation Form
software_fault_patterns_clusters.csv,Struts: Unvalidated Action Form
software_fault_patterns_clusters.csv,Struts: Validator Turned Off
software_fault_patterns_clusters.csv,Struts: Validator Without Form Field
software_fault_patterns_clusters.csv,Direct Use of Unsafe JNI
software_fault_patterns_clusters.csv,Missing XML Validation
software_fault_patterns_clusters.csv,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting')
software_fault_patterns_clusters.csv,Process Control
software_fault_patterns_clusters.csv,Misinterpretation of Input
software_fault_patterns_clusters.csv,Improper Encoding or Escaping of Output
software_fault_patterns_clusters.csv,Improper Output Neutralization for Logs
software_fault_patterns_clusters.csv,Incorrect Access of Indexable Resource ('Range Error')
software_fault_patterns_clusters.csv,Improper Restriction of Operations within the Bounds of a Memory Buffer
software_fault_patterns_clusters.csv,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')
software_fault_patterns_clusters.csv,Stack-based Buffer Overflow
software_fault_patterns_clusters.csv,Heap-based Buffer Overflow
software_fault_patterns_clusters.csv,Write-what-where Condition
software_fault_patterns_clusters.csv,Buffer Underwrite ('Buffer Underflow')
software_fault_patterns_clusters.csv,Out-of-bounds Read
software_fault_patterns_clusters.csv,Buffer Over-read
software_fault_patterns_clusters.csv,Buffer Under-read
software_fault_patterns_clusters.csv,Wrap-around Error
software_fault_patterns_clusters.csv,Improper Validation of Array Index
software_fault_patterns_clusters.csv,Improper Handling of Length Parameter Inconsistency
software_fault_patterns_clusters.csv,Incorrect Calculation of Buffer Size
software_fault_patterns_clusters.csv,Use of Externally-Controlled Format String
software_fault_patterns_clusters.csv,Incorrect Calculation of Multi-Byte String Length
software_fault_patterns_clusters.csv,Improper Neutralization of Special Elements
software_fault_patterns_clusters.csv,Improper Neutralization of Delimiters
software_fault_patterns_clusters.csv,Improper Neutralization of Parameter/Argument Delimiters
software_fault_patterns_clusters.csv,Improper Neutralization of Value Delimiters
software_fault_patterns_clusters.csv,Improper Neutralization of Record Delimiters
software_fault_patterns_clusters.csv,Improper Neutralization of Line Delimiters
software_fault_patterns_clusters.csv,Improper Neutralization of Section Delimiters
software_fault_patterns_clusters.csv,Improper Neutralization of Expression/Command Delimiters
software_fault_patterns_clusters.csv,Improper Neutralization of Input Terminators
software_fault_patterns_clusters.csv,Improper Neutralization of Input Leaders
software_fault_patterns_clusters.csv,Improper Neutralization of Quoting Syntax
software_fault_patterns_clusters.csv,"Improper Neutralization of Escape, Meta, or Control Sequences"
software_fault_patterns_clusters.csv,Improper Neutralization of Comment Delimiters
software_fault_patterns_clusters.csv,Improper Neutralization of Macro Symbols
software_fault_patterns_clusters.csv,Improper Neutralization of Substitution Characters
software_fault_patterns_clusters.csv,Improper Neutralization of Variable Name Delimiters
software_fault_patterns_clusters.csv,Improper Neutralization of Wildcards or Matching Symbols
software_fault_patterns_clusters.csv,Improper Neutralization of Whitespace
software_fault_patterns_clusters.csv,Failure to Sanitize Paired Delimiters
software_fault_patterns_clusters.csv,Improper Neutralization of Null Byte or NUL Character
software_fault_patterns_clusters.csv,Improper Handling of Invalid Use of Special Elements
software_fault_patterns_clusters.csv,Improper Neutralization of Leading Special Elements
software_fault_patterns_clusters.csv,Improper Neutralization of Multiple Leading Special Elements
software_fault_patterns_clusters.csv,Improper Neutralization of Trailing Special Elements
software_fault_patterns_clusters.csv,Improper Neutralization of Multiple Trailing Special Elements
software_fault_patterns_clusters.csv,Improper Neutralization of Internal Special Elements
software_fault_patterns_clusters.csv,Improper Neutralization of Multiple Internal Special Elements
software_fault_patterns_clusters.csv,Improper Handling of Missing Special Element
software_fault_patterns_clusters.csv,Improper Handling of Additional Special Element
software_fault_patterns_clusters.csv,Improper Handling of Inconsistent Special Elements
software_fault_patterns_clusters.csv,Improper Null Termination
software_fault_patterns_clusters.csv,Encoding Error
software_fault_patterns_clusters.csv,Improper Handling of Alternate Encoding
software_fault_patterns_clusters.csv,Double Decoding of the Same Data
software_fault_patterns_clusters.csv,Improper Handling of Mixed Encoding
software_fault_patterns_clusters.csv,Improper Handling of Unicode Encoding
software_fault_patterns_clusters.csv,Improper Handling of URL Encoding (Hex Encoding)
software_fault_patterns_clusters.csv,Improper Handling of Case Sensitivity
software_fault_patterns_clusters.csv,Incorrect Behavior Order: Early Validation
